Date,Open,High,Low,Close
1/26/2021,138.58,139.62,128.5,133.82
1/25/2021,138.27,147.6,136.99,138.55
1/24/2021,139.52,142.54,134.08,138.25
1/23/2021,138.27,143.16,135.24,139.52
1/22/2021,131.95,141.83,122.68,138.31
1/21/2021,146.66,150.22,129.96,132.08
1/20/2021,158.62,159.88,138.83,146.66
1/19/2021,149.1,166.08,148.72,158.84
1/18/2021,145.43,154.63,138.48,149.1
1/17/2021,144.05,146.92,136.62,145.43
1/16/2021,141.05,152.57,139.6,143.51
1/15/2021,149.94,155.29,130.86,141.05
1/14/2021,145.35,156.62,143.5,149.92
1/13/2021,137.09,145.54,125.87,145.25
1/12/2021,131.1,146.8,128.12,137
1/11/2021,169.08,172.53,113.66,131.26
1/10/2021,178.06,185.97,162.29,169.08
1/9/2021,169.4,177.85,163.71,177.73
1/8/2021,173.44,181.59,151.05,169.23
1/7/2021,165.55,181.04,162.5,172.96
1/6/2021,158.14,169.9,155.5,165.56
1/5/2021,150.41,160,146.79,158.1
1/4/2021,155.89,174.11,141,150.4
1/3/2021,134.76,159.76,134.1,155.9
1/2/2021,125.62,140.91,123.69,134.69
1/1/2021,124.22,133.85,123.21,125.7
12/31/2020,127.58,130.28,122.21,124.22
12/30/2020,126.31,132.77,123.01,127.57
12/29/2020,129.09,131.21,120.04,126.31
12/28/2020,127.07,136.88,126.33,129.07
12/27/2020,132.8,139.18,122.42,127
12/26/2020,121.29,134.85,121.09,132.58
12/25/2020,106.95,124.79,106.95,121.38
12/24/2020,103.36,109.61,96.36,107.02
12/23/2020,108.77,117.11,100.71,103.36
12/22/2020,107.06,113.43,98.63,108.73
12/21/2020,113.15,118.49,101.56,107.08
12/20/2020,123.49,123.98,113.31,113.97
12/19/2020,107.61,124.4,105.55,123.48
12/18/2020,101.78,112.81,99.51,107.6
12/17/2020,91.37,109.78,91.04,101.54
12/16/2020,82,91.72,78.83,91.37
12/15/2020,81.36,84.9,80.53,81.99
12/14/2020,82.23,82.92,79.22,81.36
12/13/2020,76.94,84.24,75.68,82.24
12/12/2020,73.02,77.6,71.92,76.97
12/11/2020,75.04,75.44,70.14,73.02
12/10/2020,77.47,78.19,73.41,75.04
12/9/2020,77.78,78.31,72.42,77.58
12/8/2020,83.2,84.81,76.89,77.78
12/7/2020,82.85,86.72,81.84,83.2
12/6/2020,82.67,85.19,80.44,82.84
12/5/2020,81.62,84.42,78.64,82.67
12/4/2020,88.91,89.83,80.96,81.61
12/3/2020,89.85,91.32,85.76,88.92
12/1/2020,86.6,92.9,80.6,91
11/30/2020,79.83,88.13,76.77,86.6
11/29/2020,73.38,81.04,71.65,79.84
11/28/2020,68.9,74.93,68.22,73.83
11/27/2020,69.4,73.5,65.28,68.85
11/26/2020,83.72,83.72,64.75,69.15
11/25/2020,88.49,90.67,82.59,83.81
11/24/2020,87.95,93.95,86.54,88.49
11/23/2020,85.19,90.75,81,87.93
11/22/2020,86.21,87.9,78.16,85.34
11/21/2020,83.8,87.03,80.74,86.24
11/20/2020,81.21,85.69,80.22,83.81
11/19/2020,73.4,83.51,71.67,81.08
11/18/2020,74.55,77.11,68.54,73.5
11/17/2020,71,75.91,70.51,74.55
11/16/2020,61.88,72.51,61.12,70.76
11/15/2020,63.01,64.43,61.52,61.85
11/14/2020,65.71,66.26,61.82,63.01
11/13/2020,58.98,66.61,58.98,65.67
11/12/2020,59.61,60.52,57.81,58.98
11/11/2020,58.31,60.59,57.93,59.63
11/10/2020,59.32,59.62,57.14,58.3
11/9/2020,60.27,61.77,57.53,59.32
11/8/2020,59.03,62.03,58.27,60.27
11/7/2020,61.33,64.83,57.12,59.03
11/6/2020,58.49,63.11,58.49,61.46
11/5/2020,54.53,59.64,54.52,58.59
11/4/2020,53.64,55,51.77,54.56
11/3/2020,54.12,54.37,51.64,53.64
11/2/2020,55.99,56.8,53.17,54.12
11/1/2020,56.14,56.24,54.24,55.95
10/31/2020,54.17,56.43,53.69,56.14
