Date,Open,High,Low,Close
5/4/2021,2.961,3.001,2.932,2.967
5/3/2021,2.938,2.975,2.9,2.966
4/30/2021,2.906,2.962,2.891,2.931
4/29/2021,2.951,2.971,2.883,2.911
4/28/2021,2.939,2.988,2.93,2.96
4/27/2021,2.873,2.948,2.864,2.942
4/26/2021,2.788,2.884,2.774,2.874
4/23/2021,2.747,2.764,2.72,2.73
4/22/2021,2.696,2.779,2.657,2.749
4/21/2021,2.724,2.725,2.666,2.692
4/20/2021,2.741,2.759,2.719,2.727
4/19/2021,2.707,2.753,2.694,2.749
4/16/2021,2.663,2.7,2.658,2.68
4/15/2021,2.617,2.685,2.583,2.658
4/14/2021,2.62,2.666,2.609,2.618
4/13/2021,2.554,2.638,2.529,2.619
4/12/2021,2.53,2.605,2.53,2.561
4/9/2021,2.52,2.552,2.503,2.526
4/8/2021,2.51,2.535,2.478,2.522
4/7/2021,2.464,2.546,2.458,2.52
4/6/2021,2.511,2.568,2.453,2.456
4/5/2021,2.593,2.616,2.488,2.511
4/1/2021,2.605,2.663,2.578,2.639
3/31/2021,2.621,2.656,2.575,2.608
3/30/2021,2.643,2.688,2.597,2.623
3/29/2021,2.624,2.656,2.582,2.653
3/26/2021,2.617,2.64,2.603,2.619
3/25/2021,2.563,2.629,2.526,2.616
3/24/2021,2.56,2.594,2.542,2.568
3/23/2021,2.614,2.615,2.551,2.554
3/22/2021,2.54,2.628,2.515,2.619
3/19/2021,2.523,2.583,2.49,2.566
3/18/2021,2.547,2.555,2.459,2.511
3/17/2021,2.597,2.6,2.525,2.555
3/16/2021,2.539,2.6,2.522,2.597
3/15/2021,2.596,2.602,2.518,2.523
3/12/2021,2.703,2.727,2.619,2.636
3/11/2021,2.725,2.75,2.675,2.703
3/10/2021,2.688,2.742,2.652,2.728
3/9/2021,2.699,2.724,2.66,2.696
3/8/2021,2.725,2.77,2.664,2.698
3/5/2021,2.775,2.787,2.72,2.739
3/4/2021,2.836,2.857,2.724,2.781
3/3/2021,2.883,2.916,2.837,2.849
3/2/2021,2.823,2.89,2.798,2.875
3/1/2021,2.83,2.841,2.766,2.818
2/26/2021,2.801,2.822,2.734,2.809
2/25/2021,2.833,2.879,2.795,2.809
2/24/2021,2.878,2.886,2.822,2.854
2/23/2021,2.949,2.964,2.854,2.879
2/22/2021,3.01,3.03,2.889,2.953
2/19/2021,3.067,3.148,2.991,3.069
2/18/2021,3.267,3.298,3.041,3.082
2/17/2021,3.098,3.316,3.049,3.219
2/16/2021,3.07,3.214,3.012,3.129
2/12/2021,2.87,2.987,2.834,2.912
2/11/2021,2.975,3.045,2.839,2.868
2/10/2021,2.819,2.982,2.741,2.911
2/9/2021,2.883,2.927,2.788,2.835
2/8/2021,2.909,2.985,2.844,2.882
2/5/2021,2.957,3.057,2.851,2.863
2/4/2021,2.776,2.977,2.734,2.935
2/3/2021,2.827,2.894,2.748,2.789
2/2/2021,2.829,3.005,2.811,2.845
2/1/2021,2.73,2.868,2.712,2.85
1/29/2021,2.68,2.71,2.554,2.564
1/28/2021,2.675,2.701,2.591,2.664
1/27/2021,2.632,2.74,2.618,2.702
1/26/2021,2.597,2.662,2.59,2.636
1/25/2021,2.53,2.609,2.498,2.598
1/22/2021,2.5,2.511,2.425,2.456
1/21/2021,2.528,2.541,2.462,2.497
1/20/2021,2.526,2.554,2.459,2.533
1/19/2021,2.611,2.641,2.507,2.529
1/15/2021,2.636,2.748,2.606,2.696
1/14/2021,2.701,2.75,2.625,2.63
1/13/2021,2.69,2.773,2.671,2.689
1/12/2021,2.742,2.835,2.672,2.707
1/11/2021,2.577,2.755,2.561,2.703
1/8/2021,2.643,2.685,2.603,2.656
1/7/2021,2.691,2.719,2.635,2.691
1/6/2021,2.658,2.732,2.584,2.684
1/5/2021,2.577,2.698,2.571,2.673
